perm_network_tf_idf,perm_os_tf_idf,perm_personal_tf_idf,perm_system_tf_idf,perm_device_tf_idf,api_network_tf_idf,api_os_tf_idf,api_personal_tf_idf,api_system_tf_idf,api_device_tf_idf
0,0,0.039220917,0.028411712,0,0.006320702,0.010914377,0,0.020368582,0.021274588
0,0,0.014707844,0.063926352,0.011162395,0.01422158,0.004092891,0,0.022914655,0
0,0,0.033617929,0,0.025514045,0.010835489,0.00935518,0,0.034917569,0
0,0,0.052294556,0.037882283,0.019844257,0.004213801,0.003638126,0.024438544,0.020368582,0.014183059
0,0,0.005229456,0.007576457,0.007937703,0.026968329,0.010186752,0.019550835,0.019010677,0.005673224
0,0,0.078441833,0.028411712,0,0,0.010914377,0,0.020368582,0
0,0,0,0.02272937,0.011906554,0.03033937,0.006548626,0.029326253,0.008147433,0.017019671
0,0,0.044123531,0.021308784,0.011162395,0.01422158,0.010232229,0,0.007638218,0.015955941
0,0,0,0,0,0.018962106,0.024557348,0,0,0
0,0,0,0,0,0.050565616,0.010914377,0,0,0
0,0,0.037156658,0.026916359,0.018799823,0.011976067,0.010339936,0.023152305,0,0.013436582
0,0,0.058831375,0.042617568,0,0,0.008185783,0,0.015276437,0.031911883
0,0,0.019610458,0.014205856,0.014883193,0.018962106,0.006821486,0.036657816,0.015276437,0.021274588
0,0,0.009050981,0.052452392,0.006869166,0.011668988,0.01007481,0,0.014101326,0.009819041
0,0,0.029415688,0,0.022324789,0.009481053,0.020464457,0,0,0
0,0,0,0.056823424,0.019844257,0.016855205,0.010914377,0,0,0
0,0,0.058831375,0.025570541,0.026789747,0.007584842,0.00491147,0.02199469,0.012221149,0.012764753
0,0,0.00941302,0.013637622,0.007143933,0.024271496,0.007858352,0.035191504,0.019553839,0.010211802
0,0,0.019080446,0.013821914,0.004826981,0.022549532,0.009734444,0.023778043,0.016515067,0.006899867
0,0,0,0,0,0.075848424,0,0,0,0
0,0,0,0,0.035719663,0.015169685,0.013097253,0,0.024442299,0
0,0,0.019610458,0.127852705,0.029766386,0,0,0,0,0
0,0,0.067235857,0.024352896,0.025514045,0.010835489,0.00467759,0,0.017458785,0
0,0,0.044123531,0.031963176,0,0.018962106,0.010232229,0,0,0.015955941
0,0,0.052294556,0.056823424,0,0.008427603,0.003638126,0,0.013579055,0.028366118
0,0,0.067235857,0.024352896,0,0.021670978,0.00467759,0,0.017458785,0
0,0,0.0941302,0,0,0.015169685,0.006548626,0,0.024442299,0
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0.024771105,0.053832718,0.009399911,0.007984045,0.008616614,0,0.012864368,0.013436582
0,0,0.0470651,0,0,0.015169685,0.013097253,0,0.024442299,0
0,0,0,0,0.044649579,0,0.024557348,0,0,0
0,0,0.018101962,0.026226196,0.013738332,0.023337977,0.01007481,0,0,0.019638082
0,0,0.052294556,0.037882283,0.019844257,0.008427603,0.007276251,0,0,0.028366118
0,0,0,0.017047027,0.011906554,0.03033937,0.009822939,0,0.012221149,0.008509835
0,0,0.029415688,0.042617568,0.022324789,0,0.012278674,0,0.015276437,0
0,0,0.029415688,0.106543921,0.022324789,0,0.004092891,0,0,0
0,0,0.024344017,0.017634856,0,0.023539166,0.005645367,0.030337503,0.025285136,0.008803278
0,0,0.024771105,0.044860598,0.009399911,0.011976067,0.008616614,0,0.012864368,0.013436582
0,0,0.0470651,0.051141082,0,0.007584842,0.006548626,0,0.024442299,0
0,0,0.013842676,0.015041495,0.010505783,0.020077524,0.009630333,0.012938053,0.021566734,0.007508678
0,0,0.0470651,0,0,0.015169685,0.013097253,0,0.024442299,0
0,0,0.037156658,0.026916359,0.018799823,0.011976067,0.010339936,0.023152305,0,0.013436582
0,0,0,0.136376218,0,0,0,0,0.024442299,0
0,0,0.013073639,0.014205856,0.014883193,0.012641404,0.014552503,0.012219272,0.013579055,0.007091529
0,0,0.007591145,0.010998082,0.005761236,0.020797149,0.007921725,0.028380245,0.027596143,0.016470649
0,0,0.0470651,0.034094055,0,0.005056562,0.013097253,0,0.008147433,0.017019671
0,0,0.016808964,0.012176448,0.006378511,0.021670978,0.010524578,0.015710493,0.017458785,0.009117681
0,0,0.033617929,0,0.025514045,0.010835489,0.014032771,0,0.017458785,0
0,0,0.014707844,0.015981588,0.005581197,0.018962106,0.011255451,0.013746681,0.019095546,0.007977971
0,0,0.013842676,0.010027663,0.005252892,0.02230836,0.008667299,0.025876106,0.02516119,0.007508678
0,0,0.041528029,0.030082989,0.010505783,0.013385016,0.009630333,0,0.007188911,0.015017357
0,0,0.039220917,0,0,0.025282808,0.005457189,0,0.040737164,0
0,0,0.021393227,0.030994595,0.01623621,0.006895311,0.011906593,0,0.011110136,0.023208642
0,0,0,0.056823424,0,0.025282808,0.005457189,0,0.020368582,0
0,0,0.031376733,0.034094055,0.011906554,0.020226247,0.006548626,0,0.008147433,0.017019671
0,0,0.005115772,0,0,0.028030939,0.010677108,0.019125817,0.023910944,0.011099785
0,0,0.02353255,0.034094055,0.017859832,0.015169685,0.006548626,0,0.012221149,0.025529506
0,0,0,0.085235136,0,0.007584842,0.006548626,0,0.012221149,0.025529506
0,0,0.027152942,0.039339294,0.013738332,0.008751741,0.01007481,0.016918992,0.009400884,0.009819041
0,0,0.039220917,0,0,0.025282808,0.010914377,0,0.020368582,0
0,0,0,0,0.025514045,0.010835489,0.014032771,0,0.034917569,0
0,0,0,0.00643284,0,0.020035433,0.009266924,0.016599766,0.04150579,0.009633776
0,0,0,0.048705792,0,0.010835489,0.014032771,0,0,0.036470723
0,0,0.010696614,0.015497298,0.01623621,0.020685934,0.005953297,0.039990345,0.022220271,0.011604321
0,0,0.036203923,0.091791685,0,0.011668988,0.002518702,0,0,0.019638082
0,0,0,0.068188109,0.035719663,0,0.013097253,0,0,0
0,0,0.011479293,0.012473435,0.004356056,0.014799693,0.01357642,0.021458234,0.020865377,0.006226709
0,0,0.042786455,0.030994595,0.032472421,0.013790623,0.008929945,0,0,0
0,0,0,0.136376218,0,0,0,0,0.024442299,0
0,0,0.010945372,0.019822125,0.004153449,0.015875252,0.009899086,0.020460177,0.028421277,0.005937094
0,0,0.020463087,0.014823502,0.007765144,0.01319103,0.01281253,0,0.021254173,0.011099785
0,0,0.078441833,0,0.029766386,0.012641404,0.005457189,0,0.020368582,0
0,0,0.052294556,0.037882283,0.019844257,0,0.010914377,0,0,0.028366118
0,0,0,0.073058688,0.025514045,0,0.00467759,0,0,0.072941446
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.010696614,0.019371622,0.004059053,0.02413359,0.008185783,0.029992759,0.016665204,0.011604321
0,0,0.004802561,0.00695797,0.003644864,0.024766832,0.008018726,0.026932273,0.029929345,0.010420207
0,0,0.022411952,0.056823424,0,0.025282808,0.00467759,0,0.005819595,0.012156908
0,0,0.022411952,0.016235264,0.025514045,0.014447319,0.010914377,0,0.01163919,0.012156908
0,0,0.029415688,0.031963176,0.011162395,0.009481053,0.012278674,0,0.007638218,0.015955941
0,0,0.026147278,0.113646849,0.019844257,0,0.003638126,0,0,0
0,0,0.039220917,0.028411712,0.014883193,0.006320702,0.010914377,0,0.020368582,0
0,0,0,0.042617568,0.007441596,0.015801755,0.008185783,0,0.020368582,0.021274588
0,0,0.078441833,0,0,0,0.010914377,0,0.040737164,0
0,0,0.0470651,0.034094055,0.017859832,0.015169685,0.003274313,0,0.012221149,0.025529506
0,0,0.050426893,0.024352896,0,0.005417745,0.011693975,0,0.017458785,0.018235361
0,0,0,0.170470273,0,0,0,0,0,0
0,0,0.02353255,0.034094055,0,0.015169685,0.009822939,0,0.012221149,0.025529506
0,0,0.078441833,0,0,0.025282808,0,0,0.040737164,0
0,0,0,0,0,0.075848424,0,0,0,0
0,0,0.026147278,0,0.019844257,0.025282808,0.007276251,0,0.027158109,0
0,0,0.041528029,0.020055326,0.021011567,0.013385016,0.009630333,0.025876106,0,0.015017357
0,0,0,0.056823424,0,0.025282808,0,0,0.040737164,0
0,0,0,0.056823424,0,0.025282808,0.005457189,0,0.020368582,0
0,0,0.039220917,0.028411712,0.019844257,0.008427603,0.009095314,0,0.013579055,0.014183059
0,0,0.017649413,0.01278527,0.008929916,0.020858317,0.009004361,0.02199469,0.021387011,0.006382377
0,0,0.0470651,0,0,0,0.019645879,0,0.024442299,0
0,0,0,0,0,0.075848424,0,0,0,0
0,0,0,0.102282164,0.035719663,0,0.006548626,0,0,0
0,0,0.026147278,0.037882283,0,0.008427603,0.007276251,0,0.027158109,0.028366118
0,0,0.005883138,0.008523514,0.008929916,0.022754527,0.009004361,0.02199469,0.027497586,0.006382377
0,0,0.014707844,0.063926352,0.011162395,0.01422158,0.004092891,0,0.022914655,0
0,0,0.010231543,0,0,0.028030939,0.009965301,0.019125817,0.023910944,0.011099785
0,0,0.0470651,0.068188109,0,0.005056562,0.006548626,0.029326253,0.008147433,0
0,0,0,0,0,0.037924212,0.016371566,0,0,0
0,0,0.016808964,0.036529344,0.012757023,0.010835489,0.011693975,0,0.008729392,0.018235361
0,0,0.033617929,0.024352896,0.025514045,0.010835489,0.007016385,0,0.017458785,0.018235361
0,0,0,0.014611738,0.005102809,0.023838076,0.006548626,0.012568394,0.038409326,0.007294145
0,0,0,0.068188109,0.035719663,0.015169685,0,0,0,0.051059012
0,0,0.02353255,0.034094055,0.017859832,0.015169685,0.003274313,0,0.024442299,0.025529506
0,0,0.016808964,0.036529344,0.012757023,0.027088723,0.00467759,0,0.008729392,0.018235361
0,0,0.0470651,0,0,0.03033937,0.006548626,0,0.024442299,0
0,0,0.027685353,0.040110652,0.010505783,0.013385016,0.007704266,0,0.014377823,0.015017357
0,0,0.036203923,0.039339294,0,0.011668988,0.01007481,0,0.009400884,0.019638082
0,0,0,0.013113098,0.006869166,0.02042073,0.012593512,0.016918992,0.018801768,0.009819041
0,0,0.011479293,0.012473435,0.004356056,0.018499616,0.012777807,0.021458234,0.014903841,0.012453418
0,0,0,0.042617568,0,0.018962106,0.016371566,0,0,0
0,0,0.037156658,0.00897212,0.018799823,0.003992022,0.010339936,0.023152305,0.032160919,0
0,0,0,0.056823424,0.019844257,0.016855205,0.010914377,0,0,0
0,0,0.058831375,0.042617568,0,0,0.008185783,0,0.030552873,0
0,0,0.058831375,0,0,0.018962106,0.008185783,0,0.030552873,0
0,0,0.0470651,0.034094055,0,0.015169685,0.013097253,0,0,0
0,0,0.016808964,0.06088224,0.012757023,0.005417745,0.007016385,0,0.017458785,0.018235361
0,0,0.069213382,0.030082989,0.010505783,0.008923344,0.007704266,0,0.007188911,0.015017357
0,0,0,0.017944239,0.009399911,0.027944156,0.006893291,0,0.019296551,0.026873164
0,0,0.078441833,0,0,0,0.016371566,0,0.020368582,0
0,0,0.039220917,0,0,0,0.021828754,0,0.020368582,0
0,0,0.009050981,0.013113098,0.006869166,0.032089718,0.007556107,0.033837984,0.009400884,0.009819041
0,0,0,0,0.05102809,0.021670978,0.00935518,0,0,0.036470723
0,0,0.058831375,0,0,0.018962106,0.008185783,0,0.030552873,0
0,0,0.039220917,0,0,0,0.010914377,0,0.061105746,0
0,0,0,0.034094055,0.017859832,0.007584842,0.016371566,0,0,0.025529506
0,0,0,0.068188109,0,0.015169685,0.006548626,0,0,0.051059012
0,0,0,0,0.012757023,0.032506468,0.016371566,0,0,0
0,0,0,0.077486488,0.01623621,0.013790623,0.002976648,0,0.022220271,0
0,0,0,0.056823424,0,0.008427603,0.010914377,0,0.013579055,0.028366118
0,0,0.019610458,0.028411712,0.014883193,0.012641404,0.005457189,0,0.030552873,0.021274588
0,0,0.013842676,0.030082989,0.010505783,0.017846688,0.011556399,0,0.007188911,0.015017357
0,0,0.021393227,0.046491893,0.01623621,0,0.002976648,0.039990345,0.033330407,0.023208642
0,0,0,0.063926352,0.022324789,0,0.008185783,0,0.015276437,0.031911883
0,0,0.039220917,0.042617568,0,0.025282808,0.005457189,0,0,0.021274588
0,0,0.11766275,0,0,0,0,0,0.061105746,0
0,0,0.007353922,0.010654392,0.005581197,0.026072896,0.010232229,0.013746681,0.019095546,0.007977971
0,0,0.039220917,0.009470571,0.009922129,0.004213801,0.010914377,0.024438544,0.033947637,0
0,0,0.11766275,0,0,0,0.016371566,0,0,0
0,0,0.0941302,0,0,0,0.013097253,0,0.024442299,0
0,0,0.044123531,0.031963176,0.011162395,0.009481053,0.008185783,0,0.015276437,0.015955941
0,0,0.029415688,0.063926352,0.022324789,0,0.012278674,0,0,0
0,0,0.098052292,0.014205856,0.014883193,0.006320702,0.005457189,0,0.010184291,0.021274588
0,0,0.019610458,0.07102928,0.014883193,0.006320702,0.005457189,0,0.010184291,0.021274588
0,0,0.11766275,0,0.022324789,0.009481053,0.004092891,0.054986724,0,0
0,0,0.00941302,0.010228216,0.007143933,0.025788464,0.008513214,0.017595752,0.021998069,0.010211802
0,0,0.029415688,0.010654392,0.033487184,0.009481053,0.012278674,0,0.007638218,0.015955941
0,0,0,0,0,0.018962106,0.024557348,0,0,0
0,0,0.058831375,0,0,0,0.016371566,0,0.030552873,0
0,0,0,0.00897212,0.004699956,0.029940168,0.006893291,0.023152305,0.022512643,0.020154873
0,0,0.055370706,0.030082989,0,0.013385016,0.0057782,0.025876106,0.021566734,0
0,0,0.016229345,0.011756571,0.006158563,0.020923703,0.011290735,0.015168752,0.016856758,0.008803278
0,0,0.02353255,0.034094055,0.017859832,0.007584842,0.016371566,0,0,0
0,0,0.100853786,0,0,0.010835489,0.00935518,0.062841971,0,0
0,0,0,0,0,0.037924212,0.016371566,0,0,0
0,0,0,0.085235136,0,0,0.005457189,0,0.020368582,0.042549177
0,0,0.020170757,0.029223475,0.005102809,0.017336783,0.006548626,0.012568394,0.024442299,0.014588289
0,0,0,0.011622973,0.004059053,0.020685934,0.008185783,0.029992759,0.033330407,0.011604321
0,0,0.00941302,0.010228216,0.003571966,0.024271496,0.007858352,0.026393628,0.029330758,0.005105901
0,0,0.026147278,0.037882283,0,0.008427603,0.010914377,0,0.013579055,0.028366118
0,0,0,0.048705792,0,0.010835489,0.00935518,0,0.017458785,0.036470723
0,0,0,0,0.044649579,0.037924212,0.008185783,0,0,0
0,0,0,0.063926352,0.022324789,0,0.008185783,0,0.015276437,0.031911883
0,0,0.013842676,0.006685109,0.010505783,0.023795584,0.008988311,0.017250737,0.021566734,0.010011571
0,0,0,0,0,0.037924212,0,0,0.061105746,0
0,0,0,0.085235136,0,0.009481053,0.004092891,0,0.030552873,0
0,0,0.044123531,0,0.022324789,0.023702633,0.004092891,0.027493362,0.015276437,0.015955941
0,0,0,0,0.006614752,0.016855205,0.010914377,0.016292363,0.036210813,0.018910745
0,0,0.037156658,0.026916359,0.018799823,0.015968089,0.008616614,0,0.006432184,0.013436582
0,0,0.039220917,0.028411712,0.014883193,0.006320702,0.010914377,0,0.010184291,0.021274588
0,0,0,0,0,0.025282808,0.021828754,0,0,0
0,0,0.042786455,0.046491893,0.01623621,0.013790623,0.005953297,0.039990345,0,0
0,0,0,0.048705792,0,0,0.018710361,0,0,0.036470723
0,0,0.004278645,0.006198919,0.009741726,0.026202183,0.010120604,0.007998069,0.022220271,0.009283457
0,0,0.041528029,0.030082989,0,0.017846688,0.009630333,0,0.007188911,0.015017357
0,0,0,0.056823424,0,0.050565616,0,0,0,0
0,0,0.026147278,0.028411712,0.019844257,0.012641404,0.010914377,0,0.006789527,0.014183059
0,0,0.039220917,0.009470571,0.009922129,0.004213801,0.010914377,0.024438544,0.033947637,0
0,0,0.010696614,0.015497298,0.008118105,0.031028901,0.007441621,0.019995173,0.011110136,0.011604321
0,0,0.0470651,0.051141082,0,0.015169685,0,0,0.036663448,0
0,0,0.078441833,0,0.029766386,0,0.010914377,0,0.020368582,0
0,0,0.033617929,0.016235264,0.025514045,0.014447319,0.007795984,0.020947324,0.005819595,0.024313815
0,0,0,0.012176448,0.012757023,0.024379851,0.00935518,0.015710493,0.017458785,0.018235361
0,0,0.039220917,0,0.029766386,0.012641404,0.010914377,0.073315633,0,0
0,0,0,0.056823424,0.029766386,0,0.010914377,0,0.020368582,0
0,0,0,0.085235136,0,0.009481053,0.004092891,0,0.030552873,0
0,0,0.015688367,0.068188109,0.011906554,0.010113123,0.004365751,0,0.024442299,0
0,0,0,0.012627428,0.006614752,0.019664406,0.013339794,0.016292363,0.018105406,0.009455373
0,0,0.029415688,0.063926352,0,0,0.012278674,0,0.015276437,0
0,0,0.019610458,0.014205856,0.022324789,0.018962106,0.00955008,0.018328908,0.005092146,0.021274588
0,0,0.0470651,0.017047027,0.008929916,0.011377264,0.008185783,0.02199469,0.018331724,0.012764753
0,0,0,0.026226196,0.013738332,0.023337977,0.01007481,0,0.009400884,0.019638082
0,0,0,0.136376218,0,0,0,0,0.024442299,0
0,0,0.006723586,0.009741158,0.010205618,0.019503881,0.007484144,0.050273577,0.024442299,0.014588289
0,0,0.021393227,0.030994595,0.01623621,0.013790623,0.008929945,0,0.011110136,0.023208642
0,0,0,0.085235136,0,0.009481053,0.004092891,0,0.030552873,0
0,0,0.0470651,0,0.023813109,0.015169685,0.008731502,0.029326253,0.008147433,0.017019671
0,0,0.050426893,0.024352896,0,0.005417745,0.011693975,0,0.026188177,0
0,0,0.052294556,0.037882283,0,0.016855205,0.007276251,0,0,0.028366118
0,0,0.018101962,0.039339294,0.006869166,0.011668988,0.007556107,0,0.028202652,0.009819041
0,0,0.013320311,0.00643284,0.010109339,0.02432874,0.009266924,0.016599766,0.020752895,0.009633776
0,0,0,0,0,0.018962106,0.016371566,0,0.030552873,0
0,0,0.042786455,0.077486488,0.01623621,0,0.008929945,0,0,0
0,0,0.012720297,0.013821914,0.004826981,0.018449617,0.008849495,0.023778043,0.02972712,0.006899867
0,0,0.044123531,0.021308784,0.022324789,0.009481053,0.006139337,0.027493362,0.015276437,0.015955941
0,0,0.036203923,0.091791685,0,0.011668988,0.002518702,0,0,0.019638082
0,0,0,0,0,0,0,0,0,0
0,0,0,0.018264672,0.006378511,0.021670978,0.010524578,0.015710493,0.021823481,0.009117681
0,0,0.026147278,0.113646849,0.019844257,0,0.003638126,0,0,0
0,0,0.044123531,0.05327196,0.022324789,0,0.008185783,0,0.015276437,0
0,0,0.005229456,0,0,0.028653849,0.010186752,0.019550835,0.024442299,0.011346447
0,0,0.005602988,0.012176448,0.008504682,0.027088723,0.007795984,0,0.026188177,0.012156908
0,0,0,0.077486488,0.01623621,0.013790623,0.002976648,0,0.022220271,0
0,0,0,0.039339294,0.013738332,0.011668988,0.007556107,0,0.018801768,0.039276163
0,0,0.044823905,0.04058816,0.017009363,0.007223659,0.00467759,0,0.017458785,0.024313815
0,0,0,0,0,0.075848424,0,0,0,0
0,0,0.049542211,0.017944239,0.009399911,0.007984045,0.008616614,0.023152305,0.012864368,0.026873164
0,0,0,0,0,0.025282808,0.021828754,0,0,0
0,0,0.021393227,0.020663063,0.00541207,0.018387497,0.008929945,0.02666023,0.018516893,0.007736214
0,0,0.029415688,0,0.022324789,0,0.016371566,0,0.030552873,0
0,0,0.026147278,0.037882283,0.039688515,0.025282808,0,0,0,0.028366118
0,0,0.011766275,0.01278527,0.004464958,0.03223558,0.008185783,0.010997345,0.015276437,0.006382377
0,0,0.022411952,0.032470528,0.017009363,0.010835489,0.00935518,0.020947324,0.01163919,0.012156908
0,0,0.033617929,0,0.025514045,0.010835489,0.00935518,0,0.017458785,0.036470723
0,0,0,0.170470273,0,0,0,0,0,0
0,0,0.058831375,0,0,0.018962106,0.008185783,0,0.030552873,0
0,0,0.049542211,0.026916359,0.009399911,0.011976067,0.006893291,0.023152305,0.012864368,0.013436582
0,0,0,0,0,0.075848424,0,0,0,0
0,0,0.011205976,0.008117632,0.004252341,0.019865064,0.011693975,0.020947324,0.020368582,0.012156908
0,0,0.006360149,0.018429219,0.004826981,0.024599489,0.007079596,0.011889022,0.026424107,0.013799733
0,0,0.0470651,0,0.035719663,0,0.013097253,0,0.024442299,0
0,0,0,0,0,0.031117302,0.010914377,0.011279328,0.021935396,0.013092054
0,0,0.033617929,0.048705792,0,0.010835489,0.00467759,0,0.017458785,0.036470723
0,0,0.029415688,0.031963176,0.022324789,0.009481053,0.008185783,0,0.007638218,0.031911883
0,0,0.021393227,0.046491893,0,0.013790623,0.008929945,0,0.022220271,0
0,0,0.01882604,0.020456433,0.021431798,0.021237559,0.009168077,0,0.009776919,0.010211802
0,0,0.052294556,0.037882283,0,0,0.010914377,0,0.027158109,0
0,0,0,0.011364685,0.005953277,0.020226247,0.012005815,0.014663127,0.020368582,0.017019671
0,0,0,0,0.178598315,0,0,0,0,0
0,0,0.067235857,0.024352896,0,0.010835489,0.00935518,0,0.017458785,0
0,0,0,0.046491893,0.01623621,0.020685934,0.008929945,0,0,0.023208642
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0.0941302,0,0,0.015169685,0.006548626,0,0.024442299,0
0,0,0.064179682,0.092983785,0.01623621,0,0.002976648,0,0,0
0,0,0.044123531,0.021308784,0.022324789,0.004740527,0.012278674,0,0.007638218,0.015955941
0,0,0.078441833,0.028411712,0,0,0.010914377,0,0.020368582,0
0,0,0.0470651,0.068188109,0,0.005056562,0.004365751,0,0.016294866,0.017019671
0,0,0.0470651,0,0,0,0.019645879,0,0.024442299,0
0,0,0.067235857,0.048705792,0.05102809,0,0.00467759,0,0,0
0,0,0.11766275,0.028411712,0,0.012641404,0.005457189,0,0,0
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0.013447171,0.009741158,0.005102809,0.026005174,0.00935518,0.012568394,0.020950542,0.007294145
0,0,0.031376733,0.02272937,0.017859832,0.007584842,0.008731502,0.029326253,0.016294866,0.017019671
0,0,0,0.136376218,0,0,0,0,0.024442299,0
0,0,0.029415688,0.042617568,0,0.018962106,0.008185783,0,0,0.031911883
0,0,0.018101962,0.039339294,0.013738332,0.017503483,0.007556107,0,0.009400884,0.019638082
0,0,0,0.013113098,0.006869166,0.02042073,0.011334161,0.016918992,0.02350221,0.009819041
0,0,0.039220917,0,0,0.025282808,0.016371566,0,0,0
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0.014262152,0.015497298,0.01623621,0.020685934,0.009922161,0,0.018516893,0.007736214
0,0,0.00941302,0.013637622,0.007143933,0.012135748,0.010477802,0.017595752,0.029330758,0.020423605
0,0,0.018101962,0.039339294,0.006869166,0.014586235,0.006296756,0,0.032903094,0
0,0,0.022061766,0.015981588,0.005581197,0.023702633,0.006139337,0.027493362,0.022914655,0.007977971
0,0,0,0,0,0,0,0,0,0
0,0,0.036203923,0.091791685,0,0.011668988,0.002518702,0,0,0.019638082
0,0,0.044123531,0.042617568,0.011162395,0.009481053,0.006139337,0,0.015276437,0.015955941
0,0,0.039220917,0.018941141,0.019844257,0.004213801,0.007276251,0.024438544,0.020368582,0.028366118
0,0,0.015688367,0.056823424,0.023813109,0.005056562,0.006548626,0,0.016294866,0.017019671
0,0,0,0.102282164,0.035719663,0.015169685,0,0,0,0
0,0,0,0.016497123,0.011522472,0.02202051,0.0105623,0.028380245,0.015769225,0.008235325
0,0,0,0.00897212,0.004699956,0.029940168,0.006893291,0.023152305,0.022512643,0.020154873
0,0,0.0470651,0.051141082,0.008929916,0.003792421,0.006548626,0,0.018331724,0.012764753
0,0,0.156883667,0,0,0,0.010914377,0,0,0
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0.026147278,0.113646849,0.019844257,0,0.003638126,0,0,0
0,0,0.014707844,0.015981588,0,0.026072896,0.005116114,0.027493362,0.030552873,0.007977971
0,0,0.039220917,0.028411712,0.009922129,0.012641404,0.010914377,0.024438544,0,0.014183059
0,0,0,0.031963176,0.011162395,0.023702633,0.012278674,0,0,0.015955941
0,0,0.036203923,0.091791685,0,0.011668988,0.002518702,0,0,0.019638082
0,0,0,0.073058688,0,0.010835489,0.00467759,0,0.034917569,0
0,0,0,0,0,0.025282808,0.021828754,0,0,0
0,0,0.013073639,0.018941141,0.009922129,0.025282808,0.009095314,0,0.020368582,0
0,0,0.037156658,0.026916359,0.009399911,0.011976067,0.010339936,0,0.012864368,0.013436582
0,0,0.0470651,0.034094055,0.017859832,0.015169685,0.003274313,0,0.012221149,0.025529506
0,0,0.016229345,0.011756571,0.012317125,0.026154629,0.009032588,0.015168752,0.008428379,0.017606556
0,0,0,0,0,0,0,0,0,0
0,0,0,0.085235136,0.017859832,0.007584842,0.006548626,0,0,0.025529506
0,0,0.027152942,0.039339294,0.006869166,0.011668988,0.006296756,0,0.028202652,0.009819041
0,0,0.015688367,0.034094055,0.011906554,0.020226247,0.008731502,0,0.008147433,0.017019671
0,0,0.0470651,0.034094055,0.008929916,0.011377264,0.006548626,0.02199469,0.012221149,0.012764753
0,0,0.036203923,0.091791685,0,0.011668988,0.002518702,0,0,0.019638082
0,0,0,0.026916359,0.009399911,0.023952134,0.008616614,0,0.012864368,0.026873164
0,0,0.019610458,0.028411712,0.014883193,0.012641404,0.008185783,0,0.020368582,0.021274588
0,0,0.012385553,0.00897212,0.003133304,0.02262146,0.00631885,0.023152305,0.038593103,0.004478861
0,0,0,0.019669647,0.006869166,0.017503483,0.011334161,0,0.028202652,0.009819041
0,0,0.041528029,0.040110652,0.010505783,0.004461672,0.007704266,0,0.021566734,0.015017357
0,0,0,0,0,0.075848424,0,0,0,0
0,0,0.013447171,0.034094055,0.005102809,0.021670978,0.00935518,0,0.013967028,0.007294145
0,0,0.019610458,0.014205856,0.004961064,0.018962106,0.008185783,0.024438544,0.027158109,0.007091529
0,0,0.012067974,0.008742065,0.009158888,0.025282808,0.007556107,0.022558656,0.025069024,0.006546027
0,0,0.013842676,0.020055326,0.03151735,0.013385016,0.009630333,0,0.007188911,0.030034713
0,0,0,0,0,0.018962106,0.024557348,0,0,0
0,0,0,0,0,0.018962106,0.024557348,0,0,0
0,0,0.039220917,0,0.029766386,0.012641404,0.016371566,0,0,0
0,0,0.026147278,0.018941141,0.006614752,0.025282808,0.009701669,0,0.009052703,0.009455373
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0.044123531,0,0.011162395,0.01422158,0.008185783,0.027493362,0.030552873,0
0,0,0,0.028411712,0.029766386,0,0.016371566,0,0.020368582,0
0,0,0,0.017047027,0.008929916,0.022754527,0.011460096,0,0.018331724,0.012764753
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0.058831375,0,0.014883193,0.012641404,0.010914377,0.036657816,0.010184291,0
0,0,0,0.011622973,0.004059053,0.020685934,0.008185783,0.029992759,0.033330407,0.011604321
0,0,0.005883138,0,0,0.03033937,0.010641518,0.010997345,0.021387011,0.012764753
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0,0.022235253,0.007765144,0.023084303,0.011388915,0,0.010627086,0.02219957
0,0,0.039220917,0,0.029766386,0,0.021828754,0,0,0
0,0,0,0.085235136,0.017859832,0.007584842,0.006548626,0,0,0.025529506
0,0,0.007844183,0.011364685,0.011906554,0.022754527,0.007640064,0.029326253,0.024442299,0.008509835
0,0,0.042786455,0.030994595,0.01623621,0.006895311,0.008929945,0,0.011110136,0.023208642
0,0,0.033617929,0.036529344,0.025514045,0.005417745,0.00467759,0,0.017458785,0.036470723
0,0,0,0.077486488,0.01623621,0.013790623,0.002976648,0,0.022220271,0
0,0,0,0,0.035719663,0.03033937,0.013097253,0,0,0
0,0,0,0.068188109,0,0.015169685,0.013097253,0,0,0
0,0,0.0470651,0.034094055,0.017859832,0.007584842,0.006548626,0,0.012221149,0.025529506
0,0,0.026147278,0.047352854,0,0.021069007,0.005457189,0,0.013579055,0.014183059
0,0,0.005115772,0,0,0.028030939,0.010677108,0.019125817,0.023910944,0.011099785
0,0,0.031376733,0.02272937,0,0.010113123,0.015280128,0.029326253,0,0.017019671
0,0,0.0470651,0.02272937,0.011906554,0.015169685,0.008731502,0,0.008147433,0.017019671
